gestion,mes,mes_corto,mes_str,departamento,gas_natural,petroleo,glp_tmd
2020,10,Oct,10-Oct,CB,0.8701009844177421,2.1982941935483873,86.4214193548387
2016,8,Ago,08-Ago,CH,6.625081474848387,7.587913870967741,42.049032258064514
2024,1,Ene,01-Ene,CB,0.4960034252806452,1.311153870967742,49.68970967741936
2025,7,Jul,07-Jul,CB,0.3471280431290322,1.0814667741935484,38.45274193548387
2007,5,May,05-May,TJ,26.612205773743547,29.836741935483875,0.5903225806451613
2025,4,Abr,04-Abr,LP,0.0,0.0,0.0
2014,11,Nov,11-Nov,SC,10.945617852480002,7.308157333333335,132.24363333333332
2012,7,Jul,07-Jul,CH,4.553616206458065,5.323856129032258,168.83148387096773
2008,2,Feb,02-Feb,TJ,27.60586467154138,29.431344827586212,0.0
2017,1,Ene,01-Ene,SC,10.629626652232258,8.215797419354839,101.87116129032259
2017,4,Abr,04-Abr,SC,16.661495787435,13.16807466666666,96.70393333333334
2016,7,Jul,07-Jul,CH,6.748842551390323,7.745534516129031,45.35787096774194
2019,12,Dic,12-Dic,CH,4.618352179345162,5.038097419354839,18.831709677419354
2019,5,May,05-May,CH,5.1855889244177416,6.096830645161291,25.19641935483871
2018,12,Dic,12-Dic,CB,1.3065147959370966,3.0816890322580646,121.1792258064516
2007,12,Dic,12-Dic,SC,6.467349312774193,6.121580645161291,112.9258064516129
2010,4,Abr,04-Abr,CB,2.1536097099,6.666766666666667,211.09
2008,8,Ago,08-Ago,CH,2.3573083405451616,1.4715161290322583,179.84193548387097
2006,6,Jun,06-Jun,SC,7.778989823939999,7.456233333333332,277.59799999999996
2015,6,Jun,06-Jun,SC,10.69067370077,6.797973999999998,134.77846666666667
2012,10,Oct,10-Oct,TJ,37.93312163711129,40.402259354838705,0.0
2012,2,Feb,02-Feb,TJ,32.77088545194828,33.379275862068965,0.0
2010,2,Feb,02-Feb,SC,6.380606482333928,4.51675,77.22142857142856
2012,2,Feb,02-Feb,SC,9.297903119187932,6.155344827586207,114.13103448275862
2018,8,Ago,08-Ago,SC,17.09381909295484,14.572234516129031,102.60325806451614
2010,4,Abr,04-Abr,CH,1.782257819525,1.2489666666666668,171.70666666666665
2013,4,Abr,04-Abr,CB,2.3549859325700004,6.092369333333333,199.3054333333333
2018,9,Sep,09-Sep,CH,6.5287234970500005,7.531800666666666,24.941166666666668
2010,4,Abr,04-Abr,SC,6.086755046145,4.4685999999999995,75.17
2011,9,Sep,09-Sep,SC,9.071478461969999,6.185433333333335,111.35333333333334
2008,6,Jun,06-Jun,TJ,27.906539787394998,29.3663,0.0
2010,3,Mar,03-Mar,SC,6.612472255577418,4.7056129032258065,75.8741935483871
2024,6,Jun,06-Jun,SC,12.28070258407,11.45406966666667,42.2317
2012,9,Sep,09-Sep,TJ,38.318841862555,41.07640466666666,0.0
2013,4,Abr,04-Abr,TJ,36.22020176577,37.77973566666666,0.0
2006,8,Ago,08-Ago,TJ,26.866585171761294,29.02367741935484,14.916129032258064
2016,8,Ago,08-Ago,SC,14.409012680458066,10.3017564516129,120.94929032258064
2015,2,Feb,02-Feb,CH,6.349242537010714,7.284423571428571,114.99871428571429
2013,1,Ene,01-Ene,TJ,36.76720091487097,38.401,0.0
2023,7,Jul,07-Jul,TJ,16.370358286432257,12.329015806451613,1.7471935483870968
2020,11,Nov,11-Nov,SC,17.98118275989,15.654547333333335,73.19363333333334
2023,10,Oct,10-Oct,TJ,15.700335029646775,11.831128387096774,0.592741935483871
2017,10,Oct,10-Oct,SC,17.838947770408062,14.495324193548386,109.47554838709678
2023,2,Feb,02-Feb,CH,6.431207681967858,6.127065714285714,17.55089285714286
2008,9,Sep,09-Sep,SC,6.519755550655,5.676266666666668,97.32
2023,8,Ago,08-Ago,CH,5.652628779382258,5.27985935483871,19.554064516129035
2021,8,Ago,08-Ago,SC,16.725155628677424,14.710683225806454,57.960258064516125
2006,2,Feb,02-Feb,CH,1.6320972721339286,1.4454642857142859,149.1357142857143
2019,4,Abr,04-Abr,TJ,21.38549865175,21.213143666666667,0.4268333333333333
2023,6,Jun,06-Jun,TJ,16.45760786017,12.459846666666666,1.6052
2016,4,Abr,04-Abr,TJ,38.635240186029996,38.61281233333332,0.0
2018,2,Feb,02-Feb,SC,16.931228144373218,13.94576321428571,99.58828571428573
2025,1,Ene,01-Ene,SC,10.011800484464517,9.350928709677419,42.10677419354839
2024,12,Dic,12-Dic,LP,0.0,0.0,0.0
2017,5,May,05-May,CB,1.4074753275483871,3.5882093548387095,124.06119354838712
2023,7,Jul,07-Jul,SC,12.837372698651615,11.711135483870965,47.03609677419355
2011,3,Mar,03-Mar,CH,1.7889727190032259,1.2529677419354839,171.29677419354837
2006,9,Sep,09-Sep,SC,7.10071065252,7.514166666666666,263.82966666666664
2012,4,Abr,04-Abr,CH,1.96657314007,1.6836333333333333,170.02666666666667
2006,3,Mar,03-Mar,CB,2.937512376024193,13.924064516129032,252.82903225806447
2023,6,Jun,06-Jun,SC,12.857540415945003,11.783371999999996,45.97923333333333
2011,12,Dic,12-Dic,CB,2.314379082498388,5.54358064516129,187.00967741935486
2025,3,Mar,03-Mar,SC,11.122904352338708,10.412031935483869,41.127806451612905
2023,5,May,05-May,TJ,15.686105355798388,11.777847096774194,1.3728387096774193
2017,9,Sep,09-Sep,CH,6.40511855901,7.230587,29.604499999999998
2022,6,Jun,06-Jun,CB,0.5832818030400001,1.5883246666666666,58.069966666666666
2023,1,Ene,01-Ene,CH,6.566739629380645,6.312415483870968,18.868225806451612
2012,8,Ago,08-Ago,CH,4.746239294966129,5.632754516129032,165.97412903225808
2007,6,Jun,06-Jun,SC,6.85240397045,6.137566666666667,123.96666666666667
2020,9,Sep,09-Sep,CB,0.90688676484,2.172426666666667,88.91253333333334
2019,2,Feb,02-Feb,CB,1.295300703498214,3.0106471428571426,114.9814642857143
2009,7,Jul,07-Jul,CH,2.2306662528774193,1.3115161290322581,165.2741935483871
2013,3,Mar,03-Mar,TJ,38.853648537251615,40.38928354838709,0.0
2007,9,Sep,09-Sep,TJ,27.512929909025,29.708966666666665,0.9133333333333333
2019,2,Feb,02-Feb,CH,6.500327090185715,7.3887175,21.97825
2009,1,Ene,01-Ene,TJ,22.070188514424196,24.402419354838713,0.0
2025,8,Ago,08-Ago,LP,0.0,0.00024193548387096774,0.0
2023,10,Oct,10-Oct,CH,5.84019776688871,5.377605483870968,17.369451612903227
2012,6,Jun,06-Jun,CB,2.4401224298849997,5.662781333333332,200.6678
2023,4,Abr,04-Abr,CH,6.32491202528,5.953501666666667,21.94546666666667
2022,12,Dic,12-Dic,CH,6.562077397045162,6.3341696774193545,19.064806451612903
2021,10,Oct,10-Oct,CH,4.7401146343451614,4.841938064516129,19.009516129032257
2024,12,Dic,12-Dic,CH,4.991745471019355,4.313977741935483,19.50993548387097
2021,4,Abr,04-Abr,CB,0.77676517572,2.022874,77.22033333333334
2006,5,May,05-May,CH,2.032276574883871,1.4124838709677419,145.4322580645161
2021,7,Jul,07-Jul,SC,16.66052835595645,14.469555161290323,59.96064516129032
2009,6,Jun,06-Jun,CB,2.8050294052,8.116766666666667,242.4033333333333
2014,10,Oct,10-Oct,SC,11.011700428601614,7.385303225806453,125.12545161290322
2007,6,Jun,06-Jun,CB,3.2648695640349996,12.439266666666667,245.58000000000004
2017,3,Mar,03-Mar,CH,5.638672226119355,6.426247741935485,45.86925806451613
2025,2,Feb,02-Feb,TJ,12.261426630064287,9.05581142857143,1.8728928571428574
2009,5,May,05-May,TJ,27.563868420629035,29.583709677419357,0.0
2024,11,Nov,11-Nov,CH,5.245153722875,4.542766,17.208066666666664
2009,8,Ago,08-Ago,TJ,24.55638693514839,26.90029032258065,0.0
2018,4,Abr,04-Abr,SC,15.456449582205,13.029208333333335,103.06423333333333
2019,7,Jul,07-Jul,CH,6.431421624251613,7.286791935483872,29.131516129032256
2017,2,Feb,02-Feb,SC,12.70692147268929,9.440939285714288,97.58200000000001
2015,8,Ago,08-Ago,SC,10.190956627180645,6.435499677419355,125.8188064516129
2011,11,Nov,11-Nov,CB,2.44735360948,5.700433333333335,190.02333333333328
2022,2,Feb,02-Feb,CB,0.6372959921517857,1.6373225,65.69957142857143
2011,11,Nov,11-Nov,TJ,32.13448241004,33.139133333333334,0.0
2024,7,Jul,07-Jul,CB,0.43159537978548385,1.1783929032258065,46.006516129032256
2022,2,Feb,02-Feb,CH,4.998369004071429,5.099667142857142,22.806392857142857
2024,12,Dic,12-Dic,TJ,12.996095950475807,9.633797096774193,3.150129032258065
2017,3,Mar,03-Mar,CB,1.4641994587790321,3.4885996774193546,134.5355806451613
2018,5,May,05-May,TJ,31.23161937824032,30.29949387096774,0.5663548387096774
2020,7,Jul,07-Jul,CB,0.9646016204419355,2.3980832258064515,93.24125806451612
2019,4,Abr,04-Abr,CB,1.253015893025,2.99357,113.03886666666666
2012,12,Dic,12-Dic,SC,10.296393047985484,6.366750967741936,113.72170967741934
2019,7,Jul,07-Jul,TJ,24.71730793991129,24.741978709677422,1.1923870967741936
2009,7,Jul,07-Jul,CB,2.603966372980645,8.000774193548386,243.88387096774196
2018,2,Feb,02-Feb,TJ,29.69661582178393,28.882798571428573,0.4013571428571428
2019,10,Oct,10-Oct,TJ,28.428116951564515,26.779145483870966,0.143741935483871
2008,4,Abr,04-Abr,CH,2.3577288914400003,1.3084,168.82
2015,7,Jul,07-Jul,CB,1.756830353912903,4.226338064516129,152.39454838709676
2010,3,Mar,03-Mar,CB,2.4203982823451615,6.829516129032259,217.25806451612902
2016,8,Ago,08-Ago,CB,1.629222753004839,3.985756451612903,146.0755483870968
2008,4,Abr,04-Abr,SC,6.396434725010001,5.8739,100.86333333333334
2021,2,Feb,02-Feb,CB,0.8032721744785715,2.130995357142857,80.41260714285714
2010,3,Mar,03-Mar,TJ,27.085118178019357,29.179032258064513,0.0
2020,4,Abr,04-Abr,SC,7.641134903085002,7.084594333333334,76.26633333333334
2018,3,Mar,03-Mar,TJ,31.191078783508065,30.471272580645163,0.5259354838709678
2014,7,Jul,07-Jul,CH,6.500508344124194,7.518405483870969,134.05632258064517
2008,5,May,05-May,CH,2.353218839337097,1.4119032258064517,172.66451612903228
2015,10,Oct,10-Oct,SC,10.470823017091936,6.552772903225804,129.8045483870968
2011,10,Oct,10-Oct,CH,1.6971420879,1.2329677419354839,170.7258064516129
2020,11,Nov,11-Nov,TJ,25.651070592465004,23.045938666666665,0.0026666666666666666
2019,1,Ene,01-Ene,CB,1.2730762498741937,3.0785609677419354,115.7366129032258
2018,10,Oct,10-Oct,CB,1.3248284903129035,3.086444193548387,117.35174193548389
2016,1,Ene,01-Ene,CB,1.7315753775000002,4.1942070967741945,146.18403225806455
2020,12,Dic,12-Dic,CH,5.535976145637098,6.092599999999999,20.158419354838706
2010,8,Ago,08-Ago,TJ,30.480414452845164,32.676870967741934,0.0
2021,1,Ene,01-Ene,CH,5.556446487846775,5.743840967741935,19.930612903225807
2024,10,Oct,10-Oct,CH,4.567294158454839,4.005329677419355,17.516774193548386
2011,4,Abr,04-Abr,TJ,26.226001756440002,27.039533333333328,0.0
2010,2,Feb,02-Feb,TJ,26.466091023482143,28.49246428571428,0.0
2012,11,Nov,11-Nov,CB,2.56663739621,5.842160333333333,184.38380000000004
2017,4,Abr,04-Abr,CB,1.4394096703600003,3.5556036666666664,131.0834333333333
2012,3,Mar,03-Mar,CH,1.60338499755,1.1640645161290324,170.79032258064515
2008,12,Dic,12-Dic,SC,6.111112378412903,5.313806451612904,92.80322580645162
2021,5,May,05-May,CH,5.7488302532999995,5.943742258064516,23.413193548387095
2018,2,Feb,02-Feb,CH,6.569673033203572,7.703154642857143,30.759285714285713
2018,4,Abr,04-Abr,TJ,29.083836423519998,28.103649333333337,0.5019666666666667
2014,9,Sep,09-Sep,SC,11.081613300185001,7.433121333333333,129.03693333333334
2024,10,Oct,10-Oct,TJ,13.01723402227742,9.603304193548386,2.5403870967741935
2025,3,Mar,03-Mar,LP,0.0,0.0,0.0
2008,5,May,05-May,TJ,27.911126173200003,29.33232258064516,0.0
2024,12,Dic,12-Dic,SC,10.94999527211129,9.992013548387096,42.604225806451616
2013,5,May,05-May,CH,4.808243148551613,5.458662903225806,150.08845161290324
2008,12,Dic,12-Dic,CH,2.306943625756452,1.429774193548387,181.43548387096774
2016,2,Feb,02-Feb,TJ,38.596432887,39.30227172413793,0.0
2021,7,Jul,07-Jul,CB,0.7159769371016127,1.8954167741935484,69.39274193548388
2017,11,Nov,11-Nov,SC,17.08226813222,14.061838,112.8657
2008,7,Jul,07-Jul,SC,6.464946034311291,5.9309032258064525,89.1032258064516
2013,11,Nov,11-Nov,CB,2.1785304256900004,5.869658666666666,189.1773
2023,7,Jul,07-Jul,CB,0.5350825051741936,1.3502654838709678,53.76096774193548
2021,4,Abr,04-Abr,TJ,23.752652334765006,20.875901666666667,0.0
2012,1,Ene,01-Ene,SC,8.823197965374195,5.886483870967744,114.96774193548387
2014,3,Mar,03-Mar,SC,10.531767272419355,7.321179354838709,136.1235806451613
2009,3,Mar,03-Mar,CH,1.4350915638725807,1.3053870967741936,170.92580645161289
2020,12,Dic,12-Dic,SC,17.72897699981613,15.41235387096774,73.20796774193548
2023,12,Dic,12-Dic,CB,0.49917034524677417,1.316639677419355,53.13287096774193
2015,8,Ago,08-Ago,TJ,40.81118050294354,42.57463193548387,0.0
2021,12,Dic,12-Dic,CB,0.6529947820209678,1.777498064516129,66.74912903225807
2019,3,Mar,03-Mar,CB,1.2518632754370966,3.008953548387097,111.64216129032259
2015,5,May,05-May,SC,10.609735435277418,6.898996451612904,137.9656129032258
2009,9,Sep,09-Sep,TJ,23.46902227011,25.738033333333334,0.0
2019,11,Nov,11-Nov,TJ,28.858333300755003,26.737486,0.0
2015,10,Oct,10-Oct,TJ,40.11581183851452,41.42914516129033,0.0
2012,4,Abr,04-Abr,CB,2.3935176142600003,5.590433333333333,193.54999999999998
2009,11,Nov,11-Nov,TJ,23.098835146165,25.2113,0.0
2008,3,Mar,03-Mar,CH,2.368106194862903,1.437258064516129,166.61290322580646
2017,5,May,05-May,TJ,34.23874005224516,33.791582258064516,1.1790645161290323
2013,10,Oct,10-Oct,CB,2.1505112984419354,5.673055483870968,183.2057741935484
2025,4,Abr,04-Abr,SC,10.174790720205003,9.535811000000002,39.726400000000005
2021,6,Jun,06-Jun,CH,5.667127645995001,5.921926666666666,25.795
2020,1,Ene,01-Ene,CB,1.0478915242064517,2.557715806451613,99.20761290322581
2021,3,Mar,03-Mar,SC,17.55653834467742,15.345117741935484,65.94361290322581
2023,5,May,05-May,CB,0.5531906740258065,1.44249,56.020161290322584
2007,3,Mar,03-Mar,TJ,25.258355252520968,28.51932258064516,0.6193548387096774
2022,6,Jun,06-Jun,CH,7.163922356775,7.064393666666667,22.694133333333333
2022,10,Oct,10-Oct,TJ,16.8888489444,13.385024516129034,0.6379354838709677
2014,4,Abr,04-Abr,CB,1.791338089425,5.027171333333333,146.19516666666667
2011,5,May,05-May,SC,8.037963493853226,5.371290322580645,100.96451612903226
2024,12,Dic,12-Dic,CB,0.3526982415580646,1.060818387096774,40.24564516129032
2018,6,Jun,06-Jun,TJ,30.697036985175004,29.649819333333333,0.7381
2009,8,Ago,08-Ago,SC,6.379770776404839,5.019483870967742,87.53870967741935
2014,8,Ago,08-Ago,CB,1.8822155388193547,5.0717358064516125,165.79912903225804
2010,12,Dic,12-Dic,TJ,27.22795659044032,28.448709677419355,0.0
2020,1,Ene,01-Ene,TJ,27.372519590370967,25.280662903225807,0.0
2007,11,Nov,11-Nov,TJ,27.604181902045003,29.407233333333338,0.0
2019,9,Sep,09-Sep,CB,1.142733089015,2.6729670000000003,104.18750000000001
2018,11,Nov,11-Nov,CB,1.313827272295,3.054205666666667,119.1631
2015,11,Nov,11-Nov,CB,1.7195492113050006,4.147884333333334,142.42296666666667
2011,8,Ago,08-Ago,TJ,33.11403496190322,34.042806451612904,0.0
2008,10,Oct,10-Oct,TJ,27.918371633012903,29.606774193548386,0.0
2024,1,Ene,01-Ene,CH,5.71246502377258,5.223162580645161,18.155677419354838
2016,1,Ene,01-Ene,SC,10.287343530793548,6.728502903225807,124.66806451612904
2023,9,Sep,09-Sep,CB,0.5053802609,1.3830333333333333,53.24876666666667
2016,11,Nov,11-Nov,CB,1.5482190542749998,3.8007223333333338,138.40480000000002
2022,5,May,05-May,TJ,19.56373532492903,16.209843225806452,2.568290322580645
2011,6,Jun,06-Jun,CB,2.47195340097,5.9127,188.86000000000004
2006,2,Feb,02-Feb,CB,2.9213897468517858,13.72135714285714,269.7642857142857
2016,12,Dic,12-Dic,CH,6.156533519259678,7.038068064516129,41.87116129032258
2010,6,Jun,06-Jun,TJ,30.286038673114998,32.32893333333334,0.0
2021,12,Dic,12-Dic,SC,16.281906494946778,14.431008709677418,63.43716129032258
2021,6,Jun,06-Jun,SC,16.815846217310003,14.619036999999997,61.97356666666667
2013,11,Nov,11-Nov,TJ,37.400790707655,38.833131,0.0
2015,4,Abr,04-Abr,TJ,40.85165666923,43.053795000000015,0.0
2014,6,Jun,06-Jun,TJ,41.514971329320005,44.18692599999999,0.0
2013,7,Jul,07-Jul,TJ,39.553754336651615,41.36802741935483,0.0
2013,3,Mar,03-Mar,CB,2.355021069822581,6.043443548387097,197.8776451612903
2016,9,Sep,09-Sep,CB,1.6144880344349999,3.9603193333333335,144.2673333333333
2010,10,Oct,10-Oct,CB,2.3145069650467742,6.085516129032258,195.09354838709675
2024,6,Jun,06-Jun,LP,0.0,0.0,0.0
2020,3,Mar,03-Mar,CH,4.351662259151614,4.751965161290322,19.79790322580645
2017,2,Feb,02-Feb,CB,1.4488923092142858,3.646622857142857,132.26010714285715
2013,4,Abr,04-Abr,CH,3.9584351149800003,4.469641666666667,147.52276666666666
2021,1,Ene,01-Ene,SC,16.18305602538387,14.242817741935484,64.04009677419354
2014,12,Dic,12-Dic,CH,5.683452127330646,6.506745161290323,116.10590322580644
2007,4,Abr,04-Abr,SC,6.4305367074649995,6.2829000000000015,199.01
2006,4,Abr,04-Abr,CB,2.9986855106649997,14.1434,316.5666666666667
2007,2,Feb,02-Feb,SC,6.412025038725,6.5658214285714305,189.26214285714286
2024,7,Jul,07-Jul,TJ,14.297354773674195,10.689105161290323,5.542516129032259
2019,8,Ago,08-Ago,SC,13.660875109330645,12.140640322580644,73.96164516129032
2014,1,Ene,01-Ene,CB,2.095672521353226,5.588921612903225,168.47251612903227
2021,12,Dic,12-Dic,CH,4.744469948564516,4.88888129032258,19.726774193548387
2011,5,May,05-May,CB,2.483857256641935,5.880258064516129,190.05161290322576
2013,3,Mar,03-Mar,CH,4.858046093574194,5.867100000000001,142.19809677419354
2016,4,Abr,04-Abr,CB,1.6850083176750001,4.00204,153.26646666666664
2012,10,Oct,10-Oct,CH,4.695225119520968,5.596340645161291,156.9729677419355
2012,9,Sep,09-Sep,CB,2.3843080307449998,5.583295666666666,193.3726333333333
2016,12,Dic,12-Dic,TJ,29.325363747217743,29.80567612903226,1.4187096774193546
2009,7,Jul,07-Jul,TJ,26.278014877277425,28.74774193548387,0.0
2013,9,Sep,09-Sep,CH,5.3884719079900005,6.525267666666667,146.98059999999998
2020,5,May,05-May,SC,11.685469730608064,10.861108387096774,71.43048387096775
2022,5,May,05-May,CB,0.601737629733871,1.556665483870968,60.43503225806452
2015,6,Jun,06-Jun,CH,6.703446012710001,7.613190333333333,116.56703333333333
2008,9,Sep,09-Sep,TJ,27.893215765575,29.068599999999996,0.0
2015,9,Sep,09-Sep,CB,1.7659699674050002,4.110981666666667,155.4362
2016,6,Jun,06-Jun,CH,7.054106780790001,8.147802,46.437266666666666
2023,11,Nov,11-Nov,CB,0.506415713715,1.3612263333333332,53.49293333333333
2009,6,Jun,06-Jun,TJ,28.336918151595004,30.39676666666667,0.0
2015,2,Feb,02-Feb,SC,10.669558499935714,7.146207142857142,130.57332142857143
2008,7,Jul,07-Jul,TJ,28.821075359695165,30.408516129032257,0.0
2020,6,Jun,06-Jun,TJ,21.614835876005003,19.99718133333333,0.3215
2024,7,Jul,07-Jul,CH,5.31413828895,4.7471996774193554,22.259612903225808
2008,1,Ene,01-Ene,SC,6.353968645374192,6.0534193548387085,104.18709677419355
2011,10,Oct,10-Oct,SC,8.940871832612903,5.964258064516132,111.46129032258065
2025,4,Abr,04-Abr,CH,4.208313382225,3.647401,20.8449
2022,8,Ago,08-Ago,CH,7.3206401362064515,7.087724193548387,20.522483870967744
2015,1,Ene,01-Ene,TJ,40.051735374198394,42.34128096774194,0.0
2010,1,Ene,01-Ene,CB,2.0786942861612903,7.158064516129032,209.39032258064515
2017,11,Nov,11-Nov,CB,1.312898479615,3.4761403333333334,122.49366666666667
2010,11,Nov,11-Nov,SC,8.311236168225,5.436233333333333,88.75333333333333
2007,7,Jul,07-Jul,SC,6.780412185353226,6.156903225806452,125.89677419354838
2013,2,Feb,02-Feb,CB,2.369465012185715,5.86989,196.66107142857143
2013,12,Dic,12-Dic,TJ,38.37180719075807,40.370581612903216,0.0
2022,3,Mar,03-Mar,SC,16.726205179020972,15.009364193548386,59.10174193548387
2020,9,Sep,09-Sep,TJ,24.218460741685,21.865282,0.015533333333333333
2019,10,Oct,10-Oct,SC,18.589488619998388,16.388928064516122,76.58774193548388
2011,9,Sep,09-Sep,CB,2.4378712403100007,5.7347,186.38666666666666
2021,12,Dic,12-Dic,TJ,20.317589245969355,16.814668387096777,0.0
2011,5,May,05-May,CH,1.7772349279548387,1.2464193548387097,172.43870967741935
2023,7,Jul,07-Jul,CH,6.089817193766129,5.601485161290323,21.657774193548384
2007,10,Oct,10-Oct,CH,2.16439842975,1.340290322580645,142.6967741935484
2023,10,Oct,10-Oct,SC,12.587540438675806,11.792567096774192,47.994838709677424
2023,12,Dic,12-Dic,CH,5.628521092117742,5.151966774193548,18.926903225806452
2012,12,Dic,12-Dic,CB,2.469755465341936,5.90591129032258,194.32287096774195
2007,11,Nov,11-Nov,CB,3.550943372845,11.684566666666667,283.8433333333333
2019,4,Abr,04-Abr,SC,8.83829675338,7.748506999999998,77.9886
2010,7,Jul,07-Jul,CH,1.94199788985,1.2246129032258064,166.58709677419355
2024,4,Abr,04-Abr,LP,0.0,0.0,0.0
2016,5,May,05-May,CH,6.999327925809679,8.042088387096774,47.23225806451613
2013,6,Jun,06-Jun,TJ,39.95715569458,41.8352,0.0
2015,4,Abr,04-Abr,CB,1.830643765015,4.461985333333334,150.6028
2010,9,Sep,09-Sep,SC,8.462481183550002,5.412966666666668,83.74000000000001
2022,4,Abr,04-Abr,CB,0.5877086705899999,1.5159526666666665,59.85946666666667
2012,10,Oct,10-Oct,CB,2.3803536892112893,5.592576129032258,193.56764516129036
2012,6,Jun,06-Jun,TJ,32.22706529501,33.86780366666667,0.0
2014,3,Mar,03-Mar,TJ,40.53553789091613,42.61739806451613,0.0
2007,4,Abr,04-Abr,CH,1.2285633491549999,1.3379333333333334,145.4
2008,2,Feb,02-Feb,CB,3.2669540422241377,11.455724137931036,287.00689655172414
2017,8,Ago,08-Ago,CH,6.715736499953226,7.5917845161290325,49.857451612903226
2021,7,Jul,07-Jul,CH,5.593172528849999,5.8054222580645165,23.92996774193548
2011,4,Abr,04-Abr,CH,1.7470675261350002,1.1938666666666666,167.81333333333333
2014,5,May,05-May,CH,6.489251939525808,7.640930967741936,133.679
2017,6,Jun,06-Jun,SC,13.53114636322,11.828941333333333,105.03083333333333
2010,3,Mar,03-Mar,CH,2.0544888600919355,1.2464193548387097,170.29032258064515
